Fecha,Hora,Clase de Vuelo,Clasificación Vuelo,Tipo de Movimiento,Origen OACI,Destino OACI,Aerolinea Nombre,Aeronave
17/2/2021,13,Regular,Cabotaje,Aterrizaje,SAWH,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,13,Regular,Cabotaje,Aterrizaje,SAZM,SAME,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,13,Regular,Cabotaje,Despegue,SAEZ,SAZY,Aerolíneas Argentinas,BOEING B-737
17/2/2021,13,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZY,AR-0145,N/A,AIRBUS HELICOPTERS Helicóptero
17/2/2021,13,Regular,Cabotaje,Aterrizaje,SAEZ,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,14,No Regular,N/A,Aterrizaje,N/A,SAZS,N/A,PIPER PA-31
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SA14,SAZM,N/A,N/A N/A
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAP,SAAR,N/A,CESSNA C-152
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAR,AR-0296,,CIRRUS SR22
17/2/2021,14,Regular,Cabotaje,Despegue,SACO,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,ROBINSON Helicóptero
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SARV,N/A,BEECHCRAFT BE90
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAVO,N/A,PIPER PA-23
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SANT,N/A,CESSNA Citation
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,SADF,SULS,N/A,BEECHCRAFT BE90
17/2/2021,14,Regular,Cabotaje,Despegue,SAEZ,SAZS,JetSMART Airlines,AIRBUS A-320
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-28
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZV,N/A,PIPISTREL PIVI
17/2/2021,14,Regular,Cabotaje,Despegue,SAEZ,SAZM,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,Regular,Cabotaje,Aterrizaje,SAEZ,SAZM,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
17/2/2021,14,Regular,Internacional,Despegue,SAEZ,SBFL,Aerolíneas Argentinas,BOEING B-737
17/2/2021,14,Regular,Cabotaje,Despegue,SAME,SAZS,JetSMART Airlines,AIRBUS A-320
17/2/2021,14,Regular,Cabotaje,Aterrizaje,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
17/2/2021,14,Regular,Cabotaje,Aterrizaje,SAEZ,SANU,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,Regular,Cabotaje,Despegue,SAME,SAZM,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,No Regular,Cabotaje,Aterrizaje,SANC,SAZB,N/A,FAIRCHILD SW4
17/2/2021,14,Regular,Cabotaje,Despegue,SANT,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,14,No Regular,Cabotaje,Aterrizaje,SANT,SADF,American Jet,FAIRCHILD SW4
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SARC,SACO,N/A,CESSNA Citation
17/2/2021,14,Regular,Cabotaje,Despegue,SARE,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,No Regular,Cabotaje,Aterrizaje,SARF,SADF,N/A,LEARJET LJ-35
17/2/2021,14,Regular,Cabotaje,Despegue,SASA,SAME,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAVT,SAZR,N/A,PIPER PA-28
17/2/2021,14,Regular,Cabotaje,Despegue,SAVV,SAZR,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,14,No Regular,Cabotaje,Despegue,SAVV,SAVT,N/A,FAIRCHILD SW4
17/2/2021,14,No Regular,Cabotaje,Despegue,SAZN,SADF,N/A,LEARJET LJ-31
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZN,SAZN,N/A,N/A N/A
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZR,SARC,N/A,CESSNA Citation
17/2/2021,14,No Regular,Cabotaje,Despegue,SAZS,SADF,N/A,LEARJET LJ-31
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZS,SAZB,N/A,CESSNA C-182
17/2/2021,14,Regular,Cabotaje,Aterrizaje,SAZS,SAAR,Aerolíneas Argentinas,BOEING B-737
17/2/2021,14,No Regular,Cabotaje,Despegue,SAZS,SADF,N/A,BRITISH AEROSPACE H25B
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZY,SADF,N/A,N/A N/A
17/2/2021,14,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,SULS,SADF,,BEECHCRAFT BE55
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0080,SADF,N/A,CESSNA C-208
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0167,SADF,N/A,BEECHCRAFT BE20
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAP,SADM,N/A,TECNAM Echo
17/2/2021,15,Regular,Cabotaje,Despegue,SAAR,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAR,SADF,N/A,CESSNA C-152
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SACO,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,15,No Regular,Cabotaje,Despegue,SACO,SADF,N/A,CESSNA Citation
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,ROBINSON Helicóptero
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0240,,CIRRUS SR22
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-152
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,ROBINSON Helicóptero
17/2/2021,15,No Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,,BOEING B-787
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAAR,N/A,BEECHCRAFT BE20
17/2/2021,15,Regular,Cabotaje,Despegue,SAEZ,SAAR,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAEZ,SAAR,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAME,SAZS,JetSMART Airlines,AIRBUS A-320
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,SANU,N/A,FAIRCHILD SW4
17/2/2021,15,Regular,Cabotaje,Despegue,SAME,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAME,SACO,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,15,Regular,Cabotaje,Despegue,SAME,SACO,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SANE,SANE,N/A,BEECHCRAFT BE33
17/2/2021,15,Regular,Cabotaje,Despegue,SANU,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,15,No Regular,Cabotaje,Aterrizaje,SANU,SAZN,American Jet,DORNIER DO28
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SARC,SACO,N/A,CESSNA Citation
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SARE,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAVT,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAVV,SAZR,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,15,No Regular,Cabotaje,Aterrizaje,SAVV,SAVT,N/A,FAIRCHILD SW4
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAWC,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Regular,Cabotaje,Despegue,SAWH,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
17/2/2021,15,No Regular,Cabotaje,Despegue,SAZB,SAVC,N/A,FAIRCHILD SW4
17/2/2021,15,Regular,Cabotaje,Despegue,SAZM,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAEZ,SAZY,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZN,SADF,N/A,LEARJET LJ-31
17/2/2021,15,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZN,SAZN,N/A,N/A N/A
17/2/2021,15,No Regular,Cabotaje,Aterrizaje,SAZS,SADF,N/A,LEARJET LJ-31
17/2/2021,15,Regular,Cabotaje,Aterrizaje,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,15,Vuelo Privado con Matrícula Extranjera,Internacional,Aterrizaje,SULS,SADF,N/A,BEECHCRAFT BE55
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0023,SAZB,N/A,CESSNA C-150
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0424,SASA,N/A,CESSNA C-150
17/2/2021,16,No Regular,Cabotaje,Aterrizaje,AR-0464,SAZS,N/A,CESSNA C-172
17/2/2021,16,Vuelo Privado con Matrícula Nacional,N/A,Aterrizaje,N/A,SASA,N/A,N/A N/A
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SAAR,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAR,SADF,N/A,CESSNA C-152
17/2/2021,16,No Regular,Cabotaje,Aterrizaje,SACO,SADF,N/A,CESSNA Citation
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,SADF,SULS,N/A,BEECHCRAFT BE55
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
17/2/2021,16,No Regular,Cabotaje,Aterrizaje,SADF,SAZR,N/A,LEARJET LJ-60
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0080,N/A,TECNAM P-2002
17/2/2021,16,Vuelo Privado con Matrícula Nacional,N/A,Despegue,SADF,N/A,N/A,BEECHCRAFT BE33
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,ROBINSON Helicóptero
17/2/2021,16,Regular,Cabotaje,Despegue,SAEZ,SASA,Flybondi,BOEING B-737
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,JetSMART Airlines,AIRBUS A-320
17/2/2021,16,No Regular,Cabotaje,Despegue,SAEZ,SAOC,American Jet,EMBRAER E-145
17/2/2021,16,Regular,Cabotaje,Despegue,SAEZ,SAZN,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,16,Regular,Cabotaje,Despegue,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SAME,SAZM,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAME,AR-0009,N/A,BEECHCRAFT BE90
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANE,SANE,N/A,BEECHCRAFT BE33
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SANT,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SANT,SAEZ,N/A,CESSNA Citation
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SANU,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASA,SASA,N/A,CESSNA C-150
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SASA,SASA,N/A,CESSNA C-150
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASA,AR-0424,N/A,CESSNA C-150
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SASA,SAME,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,16,No Regular,Cabotaje,Despegue,SAVT,SAWU,N/A,FAIRCHILD SW4
17/2/2021,16,No Regular,Cabotaje,Aterrizaje,SAWC,SAZN,American Jet,FAIRCHILD SW4
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SAWC,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZB,AR-0395,N/A,CESSNA C-182
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZM,SAAR,N/A,N/A N/A
17/2/2021,16,Regular,Cabotaje,Aterrizaje,SAZM,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,16,Regular,Cabotaje,Despegue,SAZR,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,16,No Regular,N/A,Despegue,SAZS,N/A,N/A,PIPER PA-31
17/2/2021,16,No Regular,Cabotaje,Aterrizaje,SAZS,SADF,N/A,BRITISH AEROSPACE H25B
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZY,SADF,N/A,N/A N/A
17/2/2021,16,No Regular,Internacional,Aterrizaje,SKBO,SAEZ,Avianca,AIRBUS A-330
17/2/2021,16,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,SUMU,SADF,N/A,BEECHCRAFT BE90
17/2/2021,16,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0028,SAZM,,CESSNA C-150
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0391,SAZM,N/A,CESSNA C-182
17/2/2021,17,Regular,Internacional,Aterrizaje,MDPC,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
17/2/2021,17,Regular,Cabotaje,Despegue,SAAR,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,Regular,Cabotaje,Despegue,SACO,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SA36,N/A,TECNAM P-2010
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0350,N/A,ROBINSON Helicóptero
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,BEECHCRAFT BE55
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0175,N/A,AERO ELI Helicóptero
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-152
17/2/2021,17,No Regular,Internacional,Despegue,SAEZ,SCEL,Avianca,AIRBUS A-330
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADM,N/A,CESSNA C-152
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SANU,N/A,FAIRCHILD SW4
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SACO,N/A,LEARJET LJ-31
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPER PA-28
17/2/2021,17,No Regular,Cabotaje,Aterrizaje,SAEZ,SAOC,American Jet,EMBRAER E-145
17/2/2021,17,Regular,Cabotaje,Aterrizaje,SAEZ,SAZN,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,17,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,No Regular,Cabotaje,Aterrizaje,SADM,SANU,N/A,FAIRCHILD SW4
17/2/2021,17,Regular,Cabotaje,Aterrizaje,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,Vuelo Privado con Matrícula Extranjera,Cabotaje,Despegue,SADM,SADM,N/A,PIPER PA-28
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADM,N/A,PIPER PA-28
17/2/2021,17,Regular,Cabotaje,Aterrizaje,SAME,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,Regular,Cabotaje,Despegue,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,Regular,Cabotaje,Despegue,SAME,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANT,SADF,N/A,CESSNA Citation
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SARC,SADF,N/A,CESSNA Citation
17/2/2021,17,Regular,Cabotaje,Aterrizaje,SAVV,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,17,Regular,Cabotaje,Aterrizaje,SAWH,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZB,AR-0023,N/A,CESSNA C-150
17/2/2021,17,No Regular,Cabotaje,Aterrizaje,SAZB,SAVC,N/A,FAIRCHILD SW4
17/2/2021,17,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZM,AR-0391,N/A,CESSNA C-182
17/2/2021,17,Regular,Cabotaje,Despegue,SAZM,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,17,No Regular,Cabotaje,Despegue,SAZN,SADF,N/A,LEARJET LJ-45
17/2/2021,17,No Regular,Cabotaje,Aterrizaje,SAZR,SADF,N/A,LEARJET LJ-60
17/2/2021,17,Regular,Cabotaje,Despegue,SAZS,SAME,JetSMART Airlines,AIRBUS A-320
17/2/2021,17,No Regular,Cabotaje,Despegue,SAZS,AR-0035,N/A,CESSNA C-172
17/2/2021,17,Regular,Cabotaje,Despegue,SAZY,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,17,Regular,Cabotaje,Despegue,SAEZ,SASA,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,No Regular,Cabotaje,Aterrizaje,AR-0019,SAVC,N/A,PIPER PA-28
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0080,SADF,N/A,TECNAM P-2002
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0240,SADF,,CIRRUS SR22
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAP,SAAP,,PIPER PA-28
17/2/2021,18,Regular,Cabotaje,Despegue,SACO,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SACO,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,18,No Regular,Cabotaje,Despegue,SADF,SANU,Línea Aérea SAPSA,FAIRCHILD SW4
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,BEECHCRAFT BE55
17/2/2021,18,No Regular,Internacional,Despegue,SADF,SULS,N/A,LEARJET LJ-45
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
17/2/2021,18,No Regular,Cabotaje,Aterrizaje,SADF,SACO,N/A,LEARJET LJ-31
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAAR,N/A,CESSNA C-152
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAEZ,SASA,Flybondi,BOEING B-737
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-28
17/2/2021,18,Regular,Cabotaje,Despegue,SAEZ,SAZS,JetSMART Airlines,AIRBUS A-320
17/2/2021,18,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,Regular,Cabotaje,Despegue,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,Regular,Cabotaje,Despegue,SAEZ,SAVC,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,18,Regular,Cabotaje,Despegue,SAEZ,SASJ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAME,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANC,SADF,N/A,PIPER PA-31
17/2/2021,18,No Regular,Cabotaje,Despegue,SAOC,SAEZ,American Jet,EMBRAER E-145
17/2/2021,18,Regular,Cabotaje,Despegue,SASA,SAEZ,Flybondi,BOEING B-737
17/2/2021,18,No Regular,Cabotaje,Despegue,SAVC,AR-0019,N/A,PIPER PA-28
17/2/2021,18,No Regular,Cabotaje,Despegue,SAVC,SAWU,N/A,FAIRCHILD SW4
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZM,SAAR,N/A,N/A N/A
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAZM,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,18,No Regular,Cabotaje,Aterrizaje,SAZN,SADF,N/A,LEARJET LJ-45
17/2/2021,18,Regular,Cabotaje,Despegue,SAZN,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZR,SAZR,N/A,PIPER PA-28
17/2/2021,18,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZR,SAZR,N/A,PIPER PA-28
17/2/2021,18,No Regular,Cabotaje,Despegue,SAZS,SAEZ,,BOEING B-787
17/2/2021,18,Regular,Cabotaje,Despegue,SAZS,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAZS,SAME,JetSMART Airlines,AIRBUS A-320
17/2/2021,18,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAZY,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,18,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0086,SAVT,N/A,PIPER PA-24
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0175,SADF,N/A,AERO ELI Helicóptero
17/2/2021,19,Regular,Internacional,Aterrizaje,KMIA,SAEZ,Atlas Air,BOEING B-747
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SA36,SADF,N/A,TECNAM P-2010
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAP,SAAP,,PIPER PA-28
17/2/2021,19,Regular,Cabotaje,Aterrizaje,SAAR,SAZS,Aerolíneas Argentinas,BOEING B-737
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADF,N/A,TECNAM P-2002
17/2/2021,19,Regular,Cabotaje,Aterrizaje,SACO,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,19,No Regular,Cabotaje,Despegue,SADF,SAZN,N/A,LEARJET LJ-45
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SAAR,N/A,CESSNA C-152
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SASA,N/A,BEECHCRAFT BE10
17/2/2021,19,No Regular,Cabotaje,Despegue,SADF,SAZS,N/A,LEARJET LJ-31
17/2/2021,19,Regular,Cabotaje,Despegue,SAME,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,19,Regular,Cabotaje,Aterrizaje,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
17/2/2021,19,Regular,Cabotaje,Despegue,SAEZ,SAWG,Aerolíneas Argentinas,BOEING B-737
17/2/2021,19,Regular,Cabotaje,Despegue,SAEZ,SANT,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAME,SADF,N/A,LEARJET LJ-31
17/2/2021,19,No Regular,Cabotaje,Aterrizaje,SARC,SADF,N/A,CESSNA Citation
17/2/2021,19,Regular,Cabotaje,Aterrizaje,SAZS,SAEZ,JetSMART Airlines,AIRBUS A-320
17/2/2021,19,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
17/2/2021,19,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZV,SAAR,,CIRRUS SR22
17/2/2021,19,Regular,Internacional,Aterrizaje,SBFL,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
17/2/2021,19,Regular,Internacional,Aterrizaje,SGAS,SAEZ,Amaszonas,BOMBARDIER CRJ2
17/2/2021,19,No Regular,Internacional,Aterrizaje,SULS,SADF,N/A,LEARJET LJ-45
17/2/2021,19,Regular,Cabotaje,Aterrizaje,SAEZ,SASA,Aerolíneas Argentinas,BOEING B-737
