ID_HEXAGONO;MODO;HORA;OPERACIONES
14759072;BUS;9;175
14759072;BUS;10;269
14759072;BUS;11;375
14759072;BUS;12;438
14759072;BUS;13;423
14759072;BUS;14;367
14759072;BUS;15;362
14759072;BUS;16;330
14759072;BUS;17;413
14759072;BUS;18;332
14759072;BUS;19;240
14759072;BUS;20;235
14759072;BUS;21;137
14759072;BUS;22;148
14759072;BUS;23;33
14759073;BUS;0;7
14759073;BUS;1;6
14759073;BUS;2;2
14759073;BUS;3;6
14759073;BUS;4;10
14759073;BUS;5;10
14759073;BUS;6;20
14759073;BUS;7;20
14759073;BUS;8;36
14759073;BUS;9;42
14759073;BUS;10;53
14759073;BUS;11;52
14759073;BUS;12;53
14759073;BUS;13;36
14759073;BUS;14;61
14759073;BUS;15;47
14759073;BUS;16;59
14759073;BUS;17;61
14759073;BUS;18;31
14759073;BUS;19;35
14759073;BUS;20;28
14759073;BUS;21;20
14759073;BUS;22;33
14759073;BUS;23;11
14759074;BUS;0;6
14759074;BUS;1;4
14759074;BUS;2;5
14759074;BUS;3;8
14759074;BUS;4;11
14759074;BUS;5;40
14759074;BUS;6;64
14759074;BUS;7;95
14759074;BUS;8;84
14759074;BUS;9;76
14759074;BUS;10;90
14759074;BUS;11;89
14759074;BUS;12;90
14759074;BUS;13;81
14759074;BUS;14;71
14759074;BUS;15;62
14759074;BUS;16;63
14759074;BUS;17;57
14759074;BUS;18;59
14759074;BUS;19;46
14759074;BUS;20;31
14759074;BUS;21;24
14759074;BUS;22;21
14759074;BUS;23;8
14759075;BUS;0;4
14759075;BUS;1;4
14759075;BUS;2;2
14759075;BUS;3;7
14759075;BUS;4;8
14759075;BUS;5;22
14759075;BUS;6;49
14759075;BUS;7;91
14759075;BUS;8;79
14759075;BUS;9;82
14759075;BUS;10;98
14759075;BUS;11;123
14759075;BUS;12;124
14759075;BUS;13;93
14759075;BUS;14;91
14759075;BUS;15;91
14759075;BUS;16;120
14759075;BUS;17;103
14759075;BUS;18;74
14759075;BUS;19;52
14759075;BUS;20;34
14759075;BUS;21;27
14759075;BUS;22;21
14759075;BUS;23;6
14759076;BUS;0;22
14759076;BUS;1;13
14759076;BUS;2;11
14759076;BUS;3;14
14759076;BUS;4;27
14759076;BUS;5;63
14759076;BUS;6;79
14759076;BUS;7;177
14759076;BUS;8;182
14759076;BUS;9;171
14759076;BUS;10;191
14759076;BUS;11;191
14759076;BUS;12;236
14759076;BUS;13;293
14759076;BUS;14;226
14759076;BUS;15;234
14759076;BUS;16;220
14759076;BUS;17;290
14759076;BUS;18;291
14759076;BUS;19;216
14759076;BUS;20;178
14759076;BUS;21;119
14759076;BUS;22;105
14759076;BUS;23;39
14759077;BUS;0;37
14759077;BUS;1;27
14759077;BUS;2;11
14759077;BUS;3;26
14759077;BUS;4;101
14759077;BUS;5;409
14759077;BUS;6;627
14759077;BUS;7;853
14759077;BUS;8;708
14759077;BUS;9;624
14759077;BUS;10;650
14759077;BUS;11;912
14759077;BUS;12;1333
14759077;BUS;13;1363
14759077;BUS;14;1064
14759077;BUS;15;1008
14759077;BUS;16;1092
14759077;BUS;17;1627
14759077;BUS;18;1548
14759077;BUS;19;1245
14759077;BUS;20;887
14759077;BUS;21;647
14759077;BUS;22;367
14759077;BUS;23;157
14759077;FFCC;3;2
14759077;FFCC;4;520
14759077;FFCC;5;1118
14759077;FFCC;6;1704
14759077;FFCC;7;2083
14759077;FFCC;8;1746
14759077;FFCC;9;1286
14759077;FFCC;10;1152
14759077;FFCC;11;1284
14759077;FFCC;12;1472
14759077;FFCC;13;1323
14759077;FFCC;14;1068
14759077;FFCC;15;1051
14759077;FFCC;16;1225
14759077;FFCC;17;1454
14759077;FFCC;18;1195
14759077;FFCC;19;772
14759077;FFCC;20;555
14759077;FFCC;21;221
14759077;FFCC;22;79
14759077;FFCC;23;10
14759078;BUS;0;13
14759078;BUS;1;6
14759078;BUS;2;6
14759078;BUS;3;8
14759078;BUS;4;34
14759078;BUS;5;55
14759078;BUS;6;77
14759078;BUS;7;154
14759078;BUS;8;133
14759078;BUS;9;113
14759078;BUS;10;105
14759078;BUS;11;147
14759078;BUS;12;228
14759078;BUS;13;184
14759078;BUS;14;140
14759078;BUS;15;129
14759078;BUS;16;158
14759078;BUS;17;221
14759078;BUS;18;153
14759078;BUS;19;104
14759078;BUS;20;67
14759078;BUS;21;57
14759078;BUS;22;42
14759078;BUS;23;27
14759079;BUS;0;19
14759079;BUS;1;3
14759079;BUS;2;7
14759079;BUS;3;8
14759079;BUS;4;13
14759079;BUS;5;55
14759079;BUS;6;68
14759079;BUS;7;50
14759079;BUS;8;47
14759079;BUS;9;67
14759079;BUS;10;33
14759079;BUS;11;48
14759079;BUS;12;90
14759079;BUS;13;60
14759079;BUS;14;65
14759079;BUS;15;56
14759079;BUS;16;54
14759079;BUS;17;44
14759079;BUS;18;50
14759079;BUS;19;28
14759079;BUS;20;26
14759079;BUS;21;19
14759079;BUS;22;41
14759079;BUS;23;41
14759080;BUS;3;3
14759080;BUS;4;17
14759080;BUS;5;11
14759080;BUS;6;23
14759080;BUS;7;58
14759080;BUS;8;32
14759080;BUS;9;34
14759080;BUS;10;29
14759080;BUS;11;30
14759080;BUS;12;81
14759080;BUS;13;45
14759080;BUS;14;30
14759080;BUS;15;23
14759080;BUS;16;35
14759080;BUS;17;62
14759080;BUS;18;27
14759080;BUS;19;21
14759080;BUS;20;8
14759080;BUS;21;5
14759080;BUS;22;2
14759081;BUS;3;5
14759081;BUS;4;4
14759081;BUS;5;9
14759081;BUS;6;35
14759081;BUS;7;50
14759081;BUS;8;22
14759081;BUS;9;11
14759081;BUS;10;18
14759081;BUS;11;27
14759081;BUS;12;22
14759081;BUS;13;16
14759081;BUS;14;12
14759081;BUS;15;12
14759081;BUS;16;14
14759081;BUS;17;15
14759081;BUS;18;11
14759081;BUS;19;8
14759081;BUS;20;4
14759081;BUS;21;3
14759081;BUS;22;2
14759082;BUS;0;3
14759082;BUS;1;3
14759082;BUS;2;4
14759082;BUS;3;13
14759082;BUS;4;28
14759082;BUS;5;21
14759082;BUS;6;51
14759082;BUS;7;98
14759082;BUS;8;48
14759082;BUS;9;55
14759082;BUS;10;40
14759082;BUS;11;47
14759082;BUS;12;119
14759082;BUS;13;72
14759082;BUS;14;56
14759082;BUS;15;57
14759082;BUS;16;49
14759082;BUS;17;76
14759082;BUS;18;29
14759082;BUS;19;34
14759082;BUS;20;16
14759082;BUS;21;22
14759082;BUS;22;17
14759082;BUS;23;13
14759083;BUS;0;48
14759083;BUS;1;31
14759083;BUS;2;6
14759083;BUS;3;28
14759083;BUS;4;55
14759083;BUS;5;154
14759083;BUS;6;315
14759083;BUS;7;810
14759083;BUS;8;572
14759083;BUS;9;559
14759083;BUS;10;703
14759083;BUS;11;1199
14759083;BUS;12;2197
14759083;BUS;13;1767
14759083;BUS;14;1171
14759083;BUS;15;1336
14759083;BUS;16;1523
14759083;BUS;17;2686
14759083;BUS;18;2851
14759083;BUS;19;2201
14759083;BUS;20;1819
14759083;BUS;21;1179
14759083;BUS;22;729
14759083;BUS;23;286
14759083;FFCC;1;1
14759083;FFCC;3;39
14759083;FFCC;4;533
14759083;FFCC;5;1611
14759083;FFCC;6;2047
14759083;FFCC;7;2153
14759083;FFCC;8;1685
14759083;FFCC;9;1287
14759083;FFCC;10;1077
14759083;FFCC;11;1147
14759083;FFCC;12;1390
14759083;FFCC;13;1275
14759083;FFCC;14;917
14759083;FFCC;15;880
14759083;FFCC;16;952
14759083;FFCC;17;1345
14759083;FFCC;18;991
14759083;FFCC;19;597
14759083;FFCC;20;382
14759083;FFCC;21;185
14759083;FFCC;22;45
14759083;FFCC;23;6
14759084;BUS;0;19
14759084;BUS;1;13
14759084;BUS;2;3
14759084;BUS;3;13
14759084;BUS;4;34
14759084;BUS;5;69
14759084;BUS;6;105
14759084;BUS;7;253
14759084;BUS;8;133
14759084;BUS;9;108
14759084;BUS;10;158
14759084;BUS;11;216
14759084;BUS;12;297
14759084;BUS;13;216
14759084;BUS;14;189
14759084;BUS;15;175
14759084;BUS;16;199
14759084;BUS;17;282
14759084;BUS;18;243
14759084;BUS;19;231
14759084;BUS;20;204
14759084;BUS;21;154
14759084;BUS;22;135
14759084;BUS;23;37
14759085;BUS;3;8
14759085;BUS;4;18
14759085;BUS;5;26
14759085;BUS;6;21
14759085;BUS;7;37
14759085;BUS;8;11
14759085;BUS;9;6
14759085;BUS;10;3
14759085;BUS;11;7
14759085;BUS;12;7
14759085;BUS;13;7
14759085;BUS;14;7
14759085;BUS;15;5
14759085;BUS;16;5
14759085;BUS;17;4
14759085;BUS;18;2
14759085;BUS;19;1
14759085;BUS;20;1
14759085;BUS;21;1
14759085;BUS;23;1
14759086;BUS;15;1
14759086;BUS;16;2
14759086;BUS;17;2
14759087;BUS;11;7
14759087;BUS;12;13
14759087;BUS;16;1
14759087;BUS;21;2
14759088;BUS;0;2
14759088;BUS;1;2
14759088;BUS;3;5
14759088;BUS;4;9
14759088;BUS;5;32
14759088;BUS;6;74
14759088;BUS;7;262
14759088;BUS;8;168
14759088;BUS;9;150
14759088;BUS;10;156
14759088;BUS;11;296
14759088;BUS;12;487
14759088;BUS;13;435
14759088;BUS;14;322
14759088;BUS;15;233
14759088;BUS;16;368
14759088;BUS;17;583
14759088;BUS;18;610
14759088;BUS;19;471
14759088;BUS;20;365
14759088;BUS;21;254
14759088;BUS;22;161
14759088;BUS;23;101
14759089;BUS;0;15
14759089;BUS;1;3
14759089;BUS;2;10
14759089;BUS;3;12
14759089;BUS;4;27
14759089;BUS;5;76
14759089;BUS;6;253
14759089;BUS;7;522
14759089;BUS;8;460
14759089;BUS;9;431
14759089;BUS;10;580
14759089;BUS;11;808
14759089;BUS;12;1455
14759089;BUS;13;1387
14759089;BUS;14;921
14759089;BUS;15;1190
14759089;BUS;16;1343
14759089;BUS;17;2203
14759089;BUS;18;2388
14759089;BUS;19;2166
14759089;BUS;20;1667
14759089;BUS;21;1021
14759089;BUS;22;688
14759089;BUS;23;359
14759089;FFCC;3;307
14759089;FFCC;4;1228
14759089;FFCC;5;2220
14759089;FFCC;6;3141
14759089;FFCC;7;2842
14759089;FFCC;8;2185
14759089;FFCC;9;1560
14759089;FFCC;10;1329
14759089;FFCC;11;1407
14759089;FFCC;12;1602
14759089;FFCC;13;1363
14759089;FFCC;14;1042
14759089;FFCC;15;946
14759089;FFCC;16;1092
14759089;FFCC;17;1115
14759089;FFCC;18;888
14759089;FFCC;19;598
14759089;FFCC;20;389
14759089;FFCC;21;180
14759089;FFCC;22;53
14759089;FFCC;23;10
14759090;BUS;5;31
14759090;BUS;6;12
14759090;BUS;7;42
14759090;BUS;8;11
14759090;BUS;9;12
14759090;BUS;10;18
14759090;BUS;11;12
14759090;BUS;12;44
14759090;BUS;13;13
14759090;BUS;14;6
14759090;BUS;15;16
14759090;BUS;16;19
14759090;BUS;17;7
14759090;BUS;18;19
14759090;BUS;19;5
14759090;BUS;20;9
14759090;BUS;21;2
14759090;BUS;22;1
14759091;BUS;5;29
14759091;BUS;6;56
14759091;BUS;7;86
14759091;BUS;8;32
14759091;BUS;9;30
14759091;BUS;10;29
14759091;BUS;11;32
14759091;BUS;12;45
14759091;BUS;13;23
14759091;BUS;14;20
14759091;BUS;15;18
14759091;BUS;16;25
14759091;BUS;17;33
14759091;BUS;18;18
14759091;BUS;19;18
14759091;BUS;20;9
14759091;BUS;21;6
14759091;BUS;22;2
14759091;BUS;23;1
14759093;BUS;3;1
14759093;BUS;4;9
14759093;BUS;5;9
14759093;BUS;6;23
14759093;BUS;7;40
14759093;BUS;8;42
14759093;BUS;9;39
14759093;BUS;10;30
14759093;BUS;11;37
14759093;BUS;12;67
14759093;BUS;13;57
14759093;BUS;14;32
14759093;BUS;15;26
14759093;BUS;16;38
14759093;BUS;17;67
14759093;BUS;18;47
14759093;BUS;19;32
14759093;BUS;20;40
14759093;BUS;21;24
14759093;BUS;22;8
14759093;BUS;23;2
14759094;BUS;0;2
14759094;BUS;1;1
14759094;BUS;2;6
14759094;BUS;3;11
14759094;BUS;4;22
14759094;BUS;5;40
14759094;BUS;6;121
14759094;BUS;7;359
14759094;BUS;8;337
14759094;BUS;9;244
14759094;BUS;10;388
14759094;BUS;11;505
14759094;BUS;12;775
14759094;BUS;13;658
14759094;BUS;14;342
14759094;BUS;15;425
14759094;BUS;16;466
14759094;BUS;17;1002
14759094;BUS;18;839
14759094;BUS;19;729
14759094;BUS;20;545
14759094;BUS;21;356
14759094;BUS;22;159
14759094;BUS;23;48
14759094;FFCC;0;1
14759094;FFCC;3;12
14759094;FFCC;4;435
14759094;FFCC;5;578
14759094;FFCC;6;757
14759094;FFCC;7;630
14759094;FFCC;8;414
14759094;FFCC;9;320
14759094;FFCC;10;237
14759094;FFCC;11;298
14759094;FFCC;12;273
14759094;FFCC;13;290
14759094;FFCC;14;152
14759094;FFCC;15;188
14759094;FFCC;16;191
14759094;FFCC;17;195
14759094;FFCC;18;123
14759094;FFCC;19;82
14759094;FFCC;20;53
14759094;FFCC;21;19
14759094;FFCC;22;5
14759094;FFCC;23;1
14759095;BUS;0;6
14759095;BUS;2;6
14759095;BUS;3;4
14759095;BUS;4;16
14759095;BUS;5;21
14759095;BUS;6;46
14759095;BUS;7;126
14759095;BUS;8;107
14759095;BUS;9;58
14759095;BUS;10;142
14759095;BUS;11;50
14759095;BUS;12;104
14759095;BUS;13;67
14759095;BUS;14;53
14759095;BUS;15;56
14759095;BUS;16;84
14759095;BUS;17;73
14759095;BUS;18;65
14759095;BUS;19;65
14759095;BUS;20;32
14759095;BUS;21;39
14759095;BUS;22;24
14759095;BUS;23;4
14759096;BUS;0;2
14759096;BUS;2;4
14759096;BUS;3;8
14759096;BUS;4;15
14759096;BUS;5;26
14759096;BUS;6;72
14759096;BUS;7;64
14759096;BUS;8;35
14759096;BUS;9;33
14759096;BUS;10;26
14759096;BUS;11;51
14759096;BUS;12;72
14759096;BUS;13;38
14759096;BUS;14;28
14759096;BUS;15;30
14759096;BUS;16;39
14759096;BUS;17;45
14759096;BUS;18;30
14759096;BUS;19;12
14759096;BUS;20;10
14759096;BUS;21;10
14759096;BUS;22;5
14759097;BUS;0;3
14759097;BUS;1;1
14759097;BUS;2;2
14759097;BUS;3;6
14759097;BUS;4;24
14759097;BUS;5;31
14759097;BUS;6;54
14759097;BUS;7;87
14759097;BUS;8;30
14759097;BUS;9;27
14759097;BUS;10;46
14759097;BUS;11;38
14759097;BUS;12;70
14759097;BUS;13;40
14759097;BUS;14;34
14759097;BUS;15;39
14759097;BUS;16;51
14759097;BUS;17;38
14759097;BUS;18;40
14759097;BUS;19;30
14759097;BUS;20;11
14759097;BUS;21;10
14759097;BUS;22;6
14759097;BUS;23;1
14759098;BUS;1;3
14759098;BUS;3;11
14759098;BUS;4;39
14759098;BUS;5;49
14759098;BUS;6;62
14759098;BUS;7;117
14759098;BUS;8;47
14759098;BUS;9;59
14759098;BUS;10;44
14759098;BUS;11;66
14759098;BUS;12;102
14759098;BUS;13;38
14759098;BUS;14;56
14759098;BUS;15;51
14759098;BUS;16;69
14759098;BUS;17;61
14759098;BUS;18;46
14759098;BUS;19;28
14759098;BUS;20;23
14759098;BUS;21;19
14759098;BUS;22;5
14759098;BUS;23;6
14759099;BUS;0;3
14759099;BUS;2;5
14759099;BUS;3;1
14759099;BUS;4;24
14759099;BUS;5;42
14759099;BUS;6;54
14759099;BUS;7;45
14759099;BUS;8;39
14759099;BUS;9;31
14759099;BUS;10;40
14759099;BUS;11;31
14759099;BUS;12;58
14759099;BUS;13;26
14759099;BUS;14;26
14759099;BUS;15;32
14759099;BUS;16;27
14759099;BUS;17;38
14759099;BUS;18;29
14759099;BUS;19;12
14759099;BUS;20;10
14759099;BUS;21;6
14759099;BUS;22;3
14759099;BUS;23;5
14759100;BUS;4;7
14759100;BUS;5;10
14759100;BUS;6;31
14759100;BUS;7;18
14759100;BUS;8;19
14759100;BUS;9;7
14759100;BUS;10;16
14759100;BUS;11;10
14759100;BUS;12;18
14759100;BUS;13;11
14759100;BUS;14;8
14759100;BUS;15;9
14759100;BUS;16;25
14759100;BUS;17;7
14759100;BUS;18;16
14759100;BUS;19;1
14759100;BUS;20;4
14759100;BUS;21;5
14759100;BUS;22;1
14759101;BUS;0;1
14759101;BUS;1;1
14759101;BUS;2;4
14759101;BUS;3;5
14759101;BUS;4;12
14759101;BUS;5;18
14759101;BUS;6;15
14759101;BUS;7;32
14759101;BUS;8;24
14759101;BUS;9;17
14759101;BUS;10;15
14759101;BUS;11;27
14759101;BUS;12;37
14759101;BUS;13;18
14759101;BUS;14;9
14759101;BUS;15;18
14759101;BUS;16;24
14759101;BUS;17;26
14759101;BUS;18;23
14759101;BUS;19;12
14759101;BUS;20;9
14759101;BUS;21;7
14759101;BUS;22;5
14759101;BUS;23;4
14759102;BUS;0;2
14759102;BUS;2;1
14759102;BUS;3;5
14759102;BUS;4;20
14759102;BUS;5;33
14759102;BUS;6;27
14759102;BUS;7;30
14759102;BUS;8;36
14759102;BUS;9;41
14759102;BUS;10;25
14759102;BUS;11;38
14759102;BUS;12;35
14759102;BUS;13;31
14759102;BUS;14;22
14759102;BUS;15;30
14759102;BUS;16;24
14759102;BUS;17;38
14759102;BUS;18;30
14759102;BUS;19;10
14759102;BUS;20;7
14759102;BUS;21;3
14759102;BUS;22;7
14759102;BUS;23;1
14759104;BUS;7;3
14759104;BUS;8;1
14759105;BUS;0;4
14759105;BUS;1;1
14759105;BUS;2;2
14759105;BUS;3;2
14759105;BUS;4;8
14759105;BUS;5;16
14759105;BUS;6;35
14759105;BUS;7;70
14759105;BUS;8;45
14759105;BUS;9;34
14759105;BUS;10;31
14759105;BUS;11;81
14759105;BUS;12;142
14759105;BUS;13;123
14759105;BUS;14;71
14759105;BUS;15;82
14759105;BUS;16;69
14759105;BUS;17;103
14759105;BUS;18;63
14759105;BUS;19;60
14759105;BUS;20;42
14759105;BUS;21;26
14759105;BUS;22;26
14759105;BUS;23;6
14759106;BUS;0;14
14759106;BUS;1;12
14759106;BUS;2;10
14759106;BUS;3;10
14759106;BUS;4;25
14759106;BUS;5;78
14759106;BUS;6;247
14759106;BUS;7;440
14759106;BUS;8;388
14759106;BUS;9;239
14759106;BUS;10;297
14759106;BUS;11;289
14759106;BUS;12;544
14759106;BUS;13;505
14759106;BUS;14;468
14759106;BUS;15;422
14759106;BUS;16;473
14759106;BUS;17;800
14759106;BUS;18;695
14759106;BUS;19;601
14759106;BUS;20;493
14759106;BUS;21;336
14759106;BUS;22;195
14759106;BUS;23;74
14759106;FFCC;3;150
14759106;FFCC;4;494
14759106;FFCC;5;750
14759106;FFCC;6;828
14759106;FFCC;7;709
14759106;FFCC;8;651
14759106;FFCC;9;426
14759106;FFCC;10;432
14759106;FFCC;11;416
14759106;FFCC;12;424
14759106;FFCC;13;388
14759106;FFCC;14;336
14759106;FFCC;15;306
14759106;FFCC;16;378
14759106;FFCC;17;395
14759106;FFCC;18;260
14759106;FFCC;19;176
14759106;FFCC;20;114
14759106;FFCC;21;32
14759106;FFCC;22;8
14759106;FFCC;23;0
14759107;BUS;5;2
14759107;BUS;6;3
14759107;BUS;7;3
14759107;BUS;8;3
14759107;BUS;9;3
14759107;BUS;10;4
14759107;BUS;11;2
14759107;BUS;12;4
14759107;BUS;13;6
14759107;BUS;14;4
14759107;BUS;15;3
14759107;BUS;16;6
14759107;BUS;17;5
14759107;BUS;18;2
14759107;BUS;19;6
14759109;BUS;1;2
14759109;BUS;3;15
14759109;BUS;4;10
14759109;BUS;5;28
14759109;BUS;6;47
14759109;BUS;7;36
14759109;BUS;8;16
14759109;BUS;9;14
14759109;BUS;10;23
14759109;BUS;11;32
14759109;BUS;12;45
14759109;BUS;13;27
14759109;BUS;14;13
14759109;BUS;15;12
14759109;BUS;16;24
14759109;BUS;17;22
14759109;BUS;18;31
14759109;BUS;19;14
14759109;BUS;20;6
14759109;BUS;21;4
14759109;BUS;23;4
14759110;BUS;0;2
14759110;BUS;3;12
14759110;BUS;4;19
14759110;BUS;5;11
14759110;BUS;6;33
14759110;BUS;7;40
14759110;BUS;8;28
14759110;BUS;9;27
14759110;BUS;10;19
14759110;BUS;11;27
14759110;BUS;12;43
14759110;BUS;13;22
14759110;BUS;14;28
14759110;BUS;15;19
14759110;BUS;16;23
14759110;BUS;17;32
14759110;BUS;18;20
14759110;BUS;19;8
14759110;BUS;20;34
14759110;BUS;21;17
14759110;BUS;22;16
14759110;BUS;23;59
14759115;BUS;17;4
14765191;BUS;0;9
14765191;BUS;1;3
14765191;BUS;2;2
14765191;BUS;3;4
14765191;BUS;4;3
14765191;BUS;5;13
14765191;BUS;6;21
14765191;BUS;7;21
14765191;BUS;8;28
14765191;BUS;9;17
14765191;BUS;10;30
14765191;BUS;11;29
14765191;BUS;12;27
14765191;BUS;13;28
14765191;BUS;14;39
14765191;BUS;15;22
14765191;BUS;16;39
14765191;BUS;17;56
14765191;BUS;18;66
14765191;BUS;19;41
14765191;BUS;20;28
14765191;BUS;21;20
14765191;BUS;22;34
14765191;BUS;23;22
14765192;BUS;0;2
14765192;BUS;1;3
14765192;BUS;2;6
14765192;BUS;3;1
14765192;BUS;5;9
14765192;BUS;6;1
14765192;BUS;7;2
14765192;BUS;8;3
14765192;BUS;9;1
14765192;BUS;10;4
14765192;BUS;11;14
14765192;BUS;12;3
14765192;BUS;13;9
14765192;BUS;14;16
14765192;BUS;15;9
14765192;BUS;16;6
14765192;BUS;17;8
14765192;BUS;18;7
14765192;BUS;19;10
14765192;BUS;20;7
14765192;BUS;21;11
14765192;BUS;22;3
14765192;BUS;23;1
14765193;BUS;0;3
14765193;BUS;5;1
14765193;BUS;6;2
14765193;BUS;7;6
14765193;BUS;8;7
14765193;BUS;9;3
14765193;BUS;10;4
14765193;BUS;11;4
14765193;BUS;12;7
14765193;BUS;13;13
14765193;BUS;14;4
14765193;BUS;15;12
14765193;BUS;16;11
14765193;BUS;17;11
14765193;BUS;18;56
14765193;BUS;19;17
14765193;BUS;20;9
14765193;BUS;21;6
14765193;BUS;22;4
14765193;BUS;23;1
14765194;BUS;0;10
14765194;BUS;1;8
14765194;BUS;2;2
14765194;BUS;3;2
14765194;BUS;4;5
14765194;BUS;5;19
14765194;BUS;6;61
14765194;BUS;7;171
14765194;BUS;8;298
14765194;BUS;9;256
14765194;BUS;10;200
14765194;BUS;11;188
14765194;BUS;12;242
14765194;BUS;13;304
14765194;BUS;14;352
14765194;BUS;15;355
14765194;BUS;16;448
14765194;BUS;17;519
14765194;BUS;18;402
14765194;BUS;19;207
14765194;BUS;20;167
14765194;BUS;21;158
14765194;BUS;22;72
14765194;BUS;23;21
14765195;BUS;0;142
14765195;BUS;1;82
14765195;BUS;2;39
14765195;BUS;3;25
14765195;BUS;4;43
14765195;BUS;5;104
14765195;BUS;6;364
14765195;BUS;7;855
14765195;BUS;8;1242
14765195;BUS;9;1188
14765195;BUS;10;1015
14765195;BUS;11;1066
14765195;BUS;12;1249
14765195;BUS;13;1222
14765195;BUS;14;1328
14765195;BUS;15;1253
14765195;BUS;16;1529
14765195;BUS;17;1566
14765195;BUS;18;1361
14765195;BUS;19;1022
14765195;BUS;20;921
14765195;BUS;21;555
14765195;BUS;22;339
14765195;BUS;23;216
14765196;BUS;0;16
14765196;BUS;1;3
14765196;BUS;4;3
14765196;BUS;5;5
14765196;BUS;6;18
14765196;BUS;7;30
14765196;BUS;8;40
14765196;BUS;9;43
14765196;BUS;10;28
14765196;BUS;11;25
14765196;BUS;12;30
14765196;BUS;13;35
14765196;BUS;14;45
14765196;BUS;15;25
14765196;BUS;16;45
14765196;BUS;17;44
14765196;BUS;18;35
14765196;BUS;19;20
14765196;BUS;20;29
14765196;BUS;21;23
14765196;BUS;22;19
14765196;BUS;23;5
14765197;BUS;0;202
14765197;BUS;1;105
14765197;BUS;2;42
14765197;BUS;3;35
14765197;BUS;4;39
14765197;BUS;5;114
14765197;BUS;6;331
14765197;BUS;7;814
14765197;BUS;8;964
14765197;BUS;9;878
14765197;BUS;10;776
14765197;BUS;11;835
14765197;BUS;12;984
14765197;BUS;13;989
14765197;BUS;14;1063
14765197;BUS;15;1089
14765197;BUS;16;1278
14765197;BUS;17;1190
14765197;BUS;18;1112
14765197;BUS;19;1023
14765197;BUS;20;887
14765197;BUS;21;607
14765197;BUS;22;371
14765197;BUS;23;262
14765197;SUBTE;5;64
14765197;SUBTE;6;422
14765197;SUBTE;7;1620
14765197;SUBTE;8;2480
14765197;SUBTE;9;2410
14765197;SUBTE;10;1954
14765197;SUBTE;11;1938
14765197;SUBTE;12;2198
14765197;SUBTE;13;2311
14765197;SUBTE;14;2489
14765197;SUBTE;15;2612
14765197;SUBTE;16;2827
14765197;SUBTE;17;3007
14765197;SUBTE;18;2911
14765197;SUBTE;19;2280
14765197;SUBTE;20;1863
14765197;SUBTE;21;1046
14765197;SUBTE;22;453
14765197;SUBTE;23;80
14765198;BUS;0;110
14765198;BUS;1;70
14765198;BUS;2;32
14765198;BUS;3;24
14765198;BUS;4;32
14765198;BUS;5;116
14765198;BUS;6;348
14765198;BUS;7;1004
14765198;BUS;8;1181
14765198;BUS;9;1017
14765198;BUS;10;966
14765198;BUS;11;1012
14765198;BUS;12;1296
14765198;BUS;13;1270
14765198;BUS;14;1307
14765198;BUS;15;1425
14765198;BUS;16;1457
14765198;BUS;17;1416
14765198;BUS;18;1381
14765198;BUS;19;1088
14765198;BUS;20;960
14765198;BUS;21;683
14765198;BUS;22;396
14765198;BUS;23;217
14765198;SUBTE;0;2
14765198;SUBTE;5;15
14765198;SUBTE;6;108
14765198;SUBTE;7;292
14765198;SUBTE;8;443
14765198;SUBTE;9;431
14765198;SUBTE;10;451
14765198;SUBTE;11;469
14765198;SUBTE;12;622
14765198;SUBTE;13;622
14765198;SUBTE;14;710
14765198;SUBTE;15;724
14765198;SUBTE;16;826
14765198;SUBTE;17;901
14765198;SUBTE;18;917
14765198;SUBTE;19;653
14765198;SUBTE;20;493
14765198;SUBTE;21;343
14765198;SUBTE;22;187
14765198;SUBTE;23;21
14765199;BUS;0;154
14765199;BUS;1;62
14765199;BUS;2;38
14765199;BUS;3;29
14765199;BUS;4;56
14765199;BUS;5;241
14765199;BUS;6;467
14765199;BUS;7;929
14765199;BUS;8;971
14765199;BUS;9;841
14765199;BUS;10;875
14765199;BUS;11;1098
14765199;BUS;12;1217
14765199;BUS;13;1332
14765199;BUS;14;1364
14765199;BUS;15;1487
14765199;BUS;16;1632
14765199;BUS;17;1818
14765199;BUS;18;1904
14765199;BUS;19;1153
14765199;BUS;20;799
14765199;BUS;21;559
14765199;BUS;22;409
14765199;BUS;23;248
14765199;SUBTE;5;62
14765199;SUBTE;6;295
14765199;SUBTE;7;861
14765199;SUBTE;8;1329
14765199;SUBTE;9;1379
14765199;SUBTE;10;1222
14765199;SUBTE;11;1446
14765199;SUBTE;12;1689
14765199;SUBTE;13;1822
14765199;SUBTE;14;1915
14765199;SUBTE;15;2005
14765199;SUBTE;16;2028
14765199;SUBTE;17;2141
14765199;SUBTE;18;2342
14765199;SUBTE;19;1331
14765199;SUBTE;20;803
14765199;SUBTE;21;387
14765199;SUBTE;22;195
14765199;SUBTE;23;37
14765200;BUS;0;187
14765200;BUS;1;93
14765200;BUS;2;60
14765200;BUS;3;30
14765200;BUS;4;178
14765200;BUS;5;651
14765200;BUS;6;1321
14765200;BUS;7;1893
14765200;BUS;8;1703
14765200;BUS;9;1461
14765200;BUS;10;1412
14765200;BUS;11;1638
14765200;BUS;12;1800
14765200;BUS;13;1861
14765200;BUS;14;2067
14765200;BUS;15;2190
14765200;BUS;16;2287
14765200;BUS;17;2462
14765200;BUS;18;2692
